traced_nodes,nl,trial,Task,Locale,Locations,Events,Open (s),Setup (s),EnterCB (s),LeaveCB (s),MetricCB (s),libOTF2 (s),WriteCG (s),WriteMet (s),Total (s)
384,128,4,6,90,6,29017555,0.000428,0.006614,12.781891,12.133212,0.00013,6.486272,232.638784,10.995631,275.042989
384,128,4,7,90,5,29136725,0.000323,0.005208,12.529122,12.051774,0.000137,6.5254,184.348243,6.421923,221.882187
384,128,4,8,90,5,28843148,0.000333,0.005123,12.573136,12.087834,0.000137,6.51507,221.229868,8.290528,260.702062
384,128,4,9,90,5,29025066,0.000401,0.005634,12.567746,12.078235,0.000142,6.908108,223.078694,9.250381,263.889368
384,128,4,10,90,5,28892949,0.000392,0.005334,12.582575,12.036071,0.000134,10.138462,186.921194,25.420883,247.105076
384,128,4,11,90,5,28808921,0.000338,0.004931,13.299579,12.870474,0.000136,7.064835,214.343275,9.622936,257.206535
384,128,4,12,90,5,28958818,0.000103,0.004398,13.394456,12.817764,0.000139,6.755408,228.799173,7.991049,269.76252
384,128,4,13,90,49,75230891,0.000295,0.045493,12.578464,12.018673,91.069009,32.446468,108.400244,10.64671,267.205391
384,128,4,14,90,5,28827951,0.000109,0.007154,12.673821,12.191644,0.000137,6.420395,204.339989,9.707426,245.340705
384,128,4,15,90,5,28863902,0.000184,0.004772,12.547432,12.068794,0.000136,6.450346,209.808828,10.230562,251.111083
384,128,4,16,90,5,28971730,0.000336,0.005294,12.599697,12.083917,0.000138,6.481642,192.293755,5.799381,229.264193
384,128,4,17,90,48,74961405,0.000295,0.044467,14.25579,13.750262,106.821294,39.627339,70.322606,15.259063,260.081154
384,128,4,18,90,5,28811223,0.000105,0.004824,21.093623,19.807541,0.000196,11.058946,181.685296,21.395458,255.046022
384,128,4,19,90,5,28826465,8.9e-05,0.004793,12.519834,12.048443,0.000135,7.184125,211.885346,16.650511,260.293304
384,128,4,20,90,5,28820182,0.000285,0.004985,12.915154,12.325752,0.000137,7.411617,200.164482,10.318226,243.140668
384,128,4,21,90,6,29017435,0.000325,0.005969,14.334585,13.737344,0.000144,7.919132,213.202179,8.048079,257.247789
384,128,4,22,90,5,28945320,0.00016,0.004885,14.841674,13.993475,0.000147,7.265259,196.209522,7.874568,240.189726
384,128,4,23,90,5,28939578,0.000239,0.00534,12.777997,12.228317,0.000137,6.481042,182.376808,33.3033,247.173215
384,128,4,0,91,5,28961839,0.000324,0.007646,13.048327,12.3737,0.000141,6.804009,148.575208,41.682551,222.491938
384,128,4,1,91,5,29082386,0.000289,0.007165,14.720852,13.678936,0.000141,7.219132,236.115835,2.443856,274.186238
384,128,4,2,91,5,28852537,0.000286,0.007502,12.491642,11.896884,0.000139,7.011404,197.706494,12.104134,241.218523
384,128,4,3,91,49,75468160,0.000246,0.055602,12.88585,12.172312,89.321242,31.834645,54.333936,48.348854,248.952719
384,128,4,4,91,5,28852587,9.6e-05,0.004767,12.9028,11.981447,0.000135,7.445857,207.625672,22.577969,262.538773
384,128,4,5,91,5,28969759,0.000291,0.010542,12.610285,11.914323,0.000142,7.541584,216.596572,6.092066,254.765837
384,128,4,6,91,5,29180948,0.000242,0.006834,12.865593,12.155531,0.000137,7.102759,207.851445,14.014049,253.99662
384,128,4,7,91,5,28786780,0.000269,0.00687,13.402435,12.795583,0.000141,6.844307,211.440898,9.907398,254.397933
384,128,4,8,91,5,28857642,0.000911,0.007517,12.989058,12.356722,0.000136,6.761501,219.59397,11.083064,262.792908
384,128,4,9,91,5,28842928,0.000245,0.007254,12.50201,11.749899,0.00014,7.071572,210.849262,24.274094,266.454528
384,128,4,10,91,5,28832267,0.000239,0.006961,14.100838,13.038523,0.000146,8.002534,239.038225,1.171891,275.359388
384,128,4,11,91,5,28868852,0.000118,0.006742,15.280215,14.128703,0.000147,8.447832,190.537273,8.309017,236.710078
384,128,4,12,91,5,28831754,0.000222,0.010198,12.555004,11.848869,0.000136,10.748993,211.107106,10.581223,256.851781
384,128,4,13,91,5,28842569,0.000172,0.014533,13.422255,12.737692,0.000138,7.455386,199.385034,4.079329,237.094574
384,128,4,14,91,5,28848387,0.000325,0.007251,13.883633,13.029468,0.000147,7.392789,236.463475,7.14351,277.92063
384,128,4,15,91,5,28865378,0.000143,0.015386,14.798489,14.418166,0.000148,8.401386,174.566207,2.281756,214.481713
384,128,4,16,91,5,28795260,0.000131,0.022382,12.710818,12.028766,0.000133,6.774092,185.685237,8.907787,226.12938
384,128,4,17,91,5,29087724,8.8e-05,0.01501,12.636437,11.957577,0.000133,7.288083,216.808072,9.237581,257.94301
384,128,4,18,91,5,28811963,9.6e-05,0.005665,13.920424,13.220775,0.000151,8.226036,172.756746,3.238406,211.368332
384,128,4,19,91,5,28849007,0.000251,0.009008,15.39114,14.268712,0.000148,11.527156,219.871599,9.549158,270.617202
384,128,4,20,91,5,29058382,0.000248,0.006683,13.533357,12.915517,0.000135,7.133755,222.371936,13.782522,269.744184
384,128,4,21,91,48,75033949,0.000297,0.0587,12.888175,12.318812,89.224096,31.793061,117.596323,7.028632,270.908131
384,128,4,22,91,5,28923942,0.000335,0.006995,13.783886,12.959739,0.000146,7.763065,228.891268,7.54612,270.951585
384,128,4,23,91,5,29184009,0.00032,0.007235,14.846105,13.902731,0.00015,8.129086,211.422592,13.16311,261.471361
384,128,4,0,92,5,28987009,0.000317,0.005223,12.730397,11.888852,0.000135,6.916737,202.729882,12.600908,246.872484
384,128,4,1,92,5,29081472,0.000323,0.005226,12.852397,12.205504,0.000136,6.906729,192.682079,9.316786,233.969208
384,128,4,2,92,5,28862934,0.000236,0.005968,12.625695,11.935918,0.000131,7.131735,153.794694,20.091149,205.585553
384,128,4,3,92,5,29276870,9e-05,0.005067,12.957877,12.176151,0.000135,10.691773,160.384645,3.098227,199.313992
384,128,4,4,92,5,28968868,0.001064,0.005606,13.70753,13.180942,0.000135,7.289574,214.050256,7.989583,256.224723
384,128,4,5,92,5,29233805,0.000199,0.005761,12.647192,12.041023,0.000134,7.290696,218.124427,10.197992,260.307454
384,128,4,6,92,5,28866110,0.001051,0.005633,12.663463,12.019457,0.000131,6.63824,209.956363,10.787841,252.072211
384,128,4,7,92,5,28845522,0.001085,0.005624,12.557341,11.693864,0.000135,6.591881,174.625582,6.063625,211.539195
384,128,4,8,92,5,29171709,0.001077,0.00584,12.495691,11.938045,0.000132,6.680652,226.737456,8.613093,266.472018
384,128,4,9,92,5,29086944,0.000262,0.005639,12.537354,11.903153,0.000142,7.075992,231.826432,9.167869,272.51688
384,128,4,10,92,5,29208506,0.000261,0.005469,12.582491,12.373501,0.000132,10.596733,176.175784,12.933709,224.668109
384,128,4,11,92,6,28876711,0.000323,0.006821,13.35437,12.880056,0.000136,7.410874,217.156941,4.915528,255.725078
384,128,4,12,92,5,28798011,0.001184,0.005545,12.434668,11.801254,0.000136,7.330902,228.785616,4.903393,265.262727
384,128,4,13,92,5,29194815,0.000331,0.006172,12.925062,12.226941,0.000133,7.313344,207.128304,10.584906,250.185223
384,128,4,14,92,5,28826369,0.001125,0.005491,12.438649,11.929077,0.000136,6.59715,210.321398,9.671826,250.964889
384,128,4,15,92,5,28861902,0.001158,0.005792,12.587029,11.952679,0.000133,6.661627,213.681365,12.737698,257.627512
384,128,4,16,92,5,28828039,0.001139,0.005246,12.807701,12.182808,0.000134,6.618052,207.485915,9.779269,248.880293
384,128,4,17,92,5,28780124,0.001151,0.005984,12.32684,11.762742,0.000138,8.514004,176.610829,8.811182,218.032901
384,128,4,18,92,5,28817916,0.000179,0.005471,14.992835,13.728134,0.000147,8.585089,219.07954,11.595561,267.986986
384,128,4,19,92,5,28940068,0.000893,0.004755,15.246806,14.357797,0.000145,8.704853,159.029597,11.515939,208.860812
384,128,4,20,92,5,28862260,0.000309,0.005524,12.645642,12.067178,0.000141,7.281083,183.688189,3.888836,219.57693
384,128,4,21,92,5,28871974,0.000352,0.005799,12.644079,11.87899,0.000138,6.986979,184.180619,9.519233,225.21622
384,128,4,22,92,48,75380634,0.000984,0.046887,13.469613,12.717332,93.948174,33.279535,58.156951,13.504245,225.123753
384,128,4,23,92,5,28943319,0.000362,0.005593,14.868912,14.013995,0.00016,7.9634,195.714389,8.709304,241.276148
384,128,4,0,93,5,28852219,0.000424,0.008355,13.031126,12.353712,0.000137,6.716356,239.95716,4.136663,276.203963
384,128,4,1,93,5,28959800,0.000417,0.008407,13.165802,12.337504,0.000135,9.191743,150.050226,4.841883,189.596149
384,128,4,2,93,5,28829319,0.000411,0.009213,13.463838,12.786566,0.000138,7.523476,198.362424,8.846549,240.992648
384,128,4,3,93,5,28824510,0.00041,0.01804,12.95617,12.387741,0.000136,7.467734,208.489289,15.602669,256.92222
384,128,4,4,93,5,28950626,0.000118,0.005205,13.110337,12.478237,0.000137,7.448325,232.301329,6.702633,272.046349
384,128,4,5,93,5,29223524,0.000189,0.010253,13.525823,12.740813,0.000138,7.474184,236.28383,4.960583,274.995843
384,128,4,6,93,5,28866441,0.000223,0.01027,13.15923,12.62803,0.000138,6.787758,180.117606,5.122271,217.825559
384,128,4,7,93,5,28795822,0.0002,0.01134,12.756868,12.128033,0.000135,6.595947,212.716553,8.571052,252.780187
384,128,4,8,93,5,29182809,0.000206,0.010465,13.307765,12.572533,0.000143,6.88499,166.151034,0.701656,199.628823
384,128,4,9,93,5,29265813,0.000315,0.00948,12.990522,12.462472,0.000137,7.118248,218.002,9.021096,259.604298
384,128,4,10,93,5,28830033,0.000324,0.010098,13.001314,12.380228,0.000137,7.557756,217.567425,15.79605,266.313366
384,128,4,11,93,5,29075219,0.000333,0.009301,13.016827,12.466612,0.000146,6.828283,234.2536,6.028199,272.603329
384,128,4,12,93,48,75043779,0.000132,0.091117,13.161568,12.475017,90.560771,32.172121,49.348611,47.868371,245.677744
384,128,4,13,93,5,29014990,0.000313,0.00987,13.201585,12.527804,0.000142,7.781208,239.211402,1.21763,273.949986
384,128,4,14,93,5,28978864,0.000237,0.009693,13.201971,12.593177,0.000147,6.71157,201.746277,11.669074,245.932176
384,128,4,15,93,5,28994202,0.000109,0.005222,12.873501,12.206755,0.000141,6.64255,221.511393,8.755338,261.995043
384,128,4,16,93,5,28794967,0.000356,0.010398,12.879482,12.178867,0.000147,6.646851,212.741422,7.096491,251.554048
384,128,4,17,93,5,28872866,0.000159,0.030632,14.047225,13.29333,0.000143,7.621004,225.437115,4.566193,264.99583
384,128,4,18,93,48,75023915,9.7e-05,0.098284,13.300399,12.702246,94.117226,34.003283,107.859839,12.441601,274.523008
384,128,4,19,93,48,75218290,9.3e-05,0.097616,13.244669,12.610281,92.296259,32.204816,100.520817,13.054003,264.02859
384,128,4,20,93,5,29247381,0.000127,0.016938,13.000936,12.445445,0.000138,7.338573,178.997564,5.439459,217.239208
384,128,4,21,93,5,28896555,0.000207,0.009927,13.767604,13.096684,0.00015,7.770266,207.366572,14.627615,256.639055
384,128,4,22,93,5,28873589,0.000104,0.005622,15.840689,14.604172,0.000147,7.950163,196.194783,13.119387,247.715098
384,128,4,23,93,48,75188626,0.000208,0.092566,13.167895,12.531942,90.905573,31.70974,78.487809,11.403226,238.298995
384,128,4,0,94,5,29224017,0.001103,0.010159,13.050491,12.286846,0.000139,6.747656,218.359717,10.556578,261.012718
384,128,4,1,94,5,28832443,0.001119,0.007319,13.10828,12.426404,0.000136,7.026393,232.749274,3.933264,269.252225
384,128,4,2,94,5,28816552,0.001109,0.00681,13.27773,12.400604,0.000138,9.776968,226.788285,10.667293,272.91897
384,128,4,3,94,5,28820888,0.000377,0.008444,14.069294,13.256207,0.00014,7.149924,210.157252,12.95463,257.596301
384,128,4,4,94,48,75596933,0.000349,0.087237,13.59219,12.947146,92.825961,32.53548,94.566862,15.69642,262.25168
384,128,4,5,94,5,28838873,0.001062,0.009496,14.125845,13.264548,0.000146,7.930587,156.179558,22.695748,214.207023
384,128,4,6,94,5,28857916,0.000389,0.008263,15.190661,14.259024,0.000153,7.964494,215.323925,9.98373,262.730669
384,128,4,7,94,5,28962439,0.000933,0.011066,13.159061,12.396217,0.000139,6.679953,224.657792,9.091487,265.996683
384,128,4,8,94,5,28829904,0.000936,0.00804,12.924036,12.270146,0.000147,6.640609,208.818717,13.36882,254.031508
384,128,4,9,94,5,28795902,0.001073,0.008068,19.045469,18.386936,0.000164,12.036906,194.923557,12.135735,256.53794
384,128,4,10,94,48,75615944,0.000378,0.086717,14.370768,13.469753,103.185449,36.471327,56.196683,20.699908,244.481018
384,128,4,11,94,5,29088438,0.001062,0.008178,13.502507,12.346454,0.000149,6.923442,201.409351,10.77296,244.964132
384,128,4,12,94,48,75372219,0.000868,0.087127,13.408057,12.616276,91.372574,32.383062,116.507037,6.299299,272.674335
384,128,4,13,94,5,28863312,0.000392,0.007734,14.309917,13.720972,0.000144,8.037408,212.152053,12.419101,260.647757
384,128,4,14,94,5,28911230,0.000413,0.010532,15.151143,14.337583,0.000149,7.815374,180.137122,27.528197,244.980542
384,128,4,15,94,5,28981758,0.000394,0.026782,13.453815,12.332158,0.000141,6.728361,229.555728,7.591701,269.689111
384,128,4,16,94,5,28893965,0.001069,0.010255,13.12511,12.448738,0.000143,6.662288,184.453717,6.524773,223.22613
384,128,4,17,94,5,29063511,0.000391,0.010152,13.998211,13.133232,0.000141,7.587549,220.078686,8.793704,263.602096
384,128,4,18,94,48,74912389,0.001042,0.088509,13.205275,12.569634,92.500184,33.46394,92.774498,13.68237,258.285488
384,128,4,19,94,5,29044728,0.000391,0.008542,13.064495,12.3251,0.00014,7.424579,207.377436,11.291924,251.492635
384,128,4,20,94,5,29208767,0.000435,0.007588,13.356958,12.535516,0.000144,7.431493,162.787266,2.84453,198.96396
384,128,4,21,94,5,29233559,0.000391,0.008771,14.398211,13.914793,0.000149,8.25896,184.529913,11.574388,232.685606
384,128,4,22,94,5,28881418,0.00091,0.007137,15.371572,14.355098,0.000143,8.058745,159.21909,8.975731,205.988454
384,128,4,23,94,5,28829855,0.000995,0.007312,12.963627,12.16764,0.000149,6.887321,204.973357,24.384991,261.385427
384,128,4,0,95,49,75164052,0.000418,0.08684,12.839651,12.30041,92.698144,31.957564,114.427534,8.582124,272.892715
384,128,4,1,95,5,29232397,0.000492,0.013904,12.547592,11.931398,0.000137,7.035314,205.771737,12.216435,249.517041
384,128,4,2,95,5,28840368,0.000498,0.009942,12.853404,12.284164,0.000145,7.244325,160.39363,27.070872,219.85701
384,128,4,3,95,5,28964810,0.000361,0.008607,12.590818,11.983752,0.00015,7.400072,230.675932,9.479985,272.139708
384,128,4,4,95,5,29047005,0.00045,0.01294,12.441733,11.879933,0.000147,6.717162,224.300638,9.426956,264.779998
384,128,4,5,95,49,75308549,0.000354,0.081753,12.572748,11.943296,92.907113,32.191625,97.761122,14.622208,262.080251
384,128,4,6,95,5,28860378,0.000407,0.010253,14.80651,14.181793,0.000152,6.824298,240.722971,2.24316,278.789579
384,128,4,7,95,5,28833814,0.00048,0.009126,12.282952,11.713317,0.00015,6.541511,209.368077,10.94823,250.863898
384,128,4,8,95,5,28958339,0.000369,0.007871,13.279389,12.180841,0.00014,6.632499,223.210198,7.487512,262.79885
384,128,4,9,95,5,28839498,0.000499,0.014646,12.53063,11.997548,0.000139,6.984389,190.103939,12.824158,234.455982
384,128,4,10,95,48,75060931,0.00041,0.082694,12.9944,12.175913,92.194225,32.218098,108.556,9.219969,267.441741
384,128,4,11,95,49,75641015,0.000456,0.080737,12.816846,12.115235,92.552828,32.249984,87.484456,17.49874,254.799313
384,128,4,12,95,5,28886293,0.000283,0.011671,12.520997,11.874734,0.000144,7.141736,223.761499,8.42891,263.740002
384,128,4,13,95,5,28906414,0.000294,0.01848,13.037387,12.394774,0.000142,10.529537,219.327387,10.377181,265.685212
384,128,4,14,95,5,28888331,0.000426,0.027315,13.470275,13.079903,0.000135,6.570105,189.642394,9.926428,232.71701
384,128,4,15,95,5,28851864,0.000457,0.008633,12.482549,11.770149,0.00014,6.557494,200.835033,6.736512,238.391
384,128,4,16,95,5,28841071,0.000431,0.00819,13.182058,12.46673,0.000145,7.071581,205.32938,17.809993,255.868538
384,128,4,17,95,5,28924479,0.000433,0.013951,14.630944,13.735955,0.000141,8.139824,178.524747,32.748853,247.794878
384,128,4,18,95,5,29089977,0.000345,0.01019,12.821242,12.244748,0.000137,7.511849,236.057806,4.676334,273.322679
384,128,4,19,95,5,29056826,0.000447,0.013191,12.529952,11.97758,0.000136,6.905445,210.512551,17.435582,259.374914
384,128,4,20,95,5,28933750,0.000483,0.009937,19.346789,18.119786,0.00019,14.514999,169.748976,7.516716,229.257909
384,128,4,21,95,5,29157315,0.000422,0.008178,21.461218,20.171869,0.000172,10.763058,167.100241,14.942643,234.447832
384,128,4,22,95,5,28934980,0.000719,0.008442,12.954318,11.950998,0.000148,6.604786,221.851941,6.873418,260.244803
384,128,4,23,95,48,75075445,0.000365,0.08121,12.845517,12.041548,92.150355,31.825587,105.629244,8.660969,263.234827
384,128,4,0,96,5,28977684,0.000443,0.004993,12.451803,11.825638,0.000136,6.6462,158.303255,4.926008,194.158507
384,128,4,1,96,5,28847308,0.000418,0.004864,12.582951,11.970885,0.000135,6.890971,205.939096,10.233222,247.622571
384,128,4,2,96,5,28853395,0.000345,0.004822,12.846927,12.129997,0.000137,7.475835,214.780784,13.163062,260.401935
384,128,4,3,96,48,74861553,0.000105,0.045074,12.804637,12.047664,90.542378,31.591458,98.049518,13.229981,258.310849
384,128,4,4,96,5,29020183,0.000526,0.005099,12.608425,11.963537,0.000137,7.484437,216.928761,11.776036,260.766988
384,128,4,5,96,5,28849192,0.000491,0.005144,12.572502,11.884392,0.000139,7.395246,240.813029,5.549267,278.220243
384,128,4,6,96,5,29204711,0.000501,0.005132,13.576618,12.778155,0.000141,7.520338,232.547297,5.858068,272.286278
384,128,4,7,96,5,29082243,0.000532,0.005312,14.439158,13.460467,0.000148,7.811501,224.75529,12.923359,273.395796
384,128,4,8,96,5,28900585,0.000497,0.005299,12.327108,11.773562,0.000138,6.593073,218.597399,14.450413,263.747547
384,128,4,9,96,5,28849318,0.000115,0.003735,12.458407,11.843981,0.000132,8.65269,235.842683,5.97295,274.774724
384,128,4,10,96,5,28994230,0.001304,0.005078,14.359991,13.45475,0.000146,8.596421,223.035797,8.616155,268.069673
384,128,4,11,96,5,28932365,0.001274,0.004874,14.954058,14.073104,0.000144,8.376837,205.111483,12.286529,254.808338
384,128,4,12,96,5,28840564,0.001231,0.005163,12.344141,11.70926,0.000134,7.380374,225.35564,8.183387,264.979358
384,128,4,13,96,5,28953869,0.000165,0.004723,12.64722,12.096359,0.000134,7.317257,238.34663,4.265538,274.678055
384,128,4,14,96,5,29223580,0.001253,0.005056,14.251839,13.714741,0.000153,7.75932,232.19649,5.77095,273.699835
384,128,4,15,96,5,28963496,0.000379,0.005454,15.129993,14.144573,0.000145,8.153896,160.86129,49.435606,247.731365
384,128,4,16,96,5,28894260,0.000459,0.005563,12.380909,11.708746,0.000134,6.645037,211.92242,10.441175,253.104478
384,128,4,17,96,5,28832218,0.000436,0.004821,12.379957,11.728569,0.000137,6.968083,223.949181,9.111424,264.142644
384,128,4,18,96,5,28989409,0.000445,0.004977,13.717982,12.955832,0.000142,8.081007,237.364451,6.928281,279.053144
384,128,4,19,96,5,28960642,0.000451,0.005141,14.673337,13.572365,0.000143,8.379088,242.339267,0.884867,279.854692
384,128,4,20,96,5,28835349,0.000186,0.005231,12.358523,11.747746,0.00014,7.302795,220.119474,8.885926,260.42005
384,128,4,21,96,5,28949403,0.000269,0.004943,12.707465,11.879131,0.000134,7.383372,210.151913,11.05583,253.183089
384,128,4,22,96,5,28808470,0.000418,0.005056,14.274502,13.180735,0.000151,7.824736,206.971666,12.983454,255.240749
384,128,4,23,96,5,28939165,0.000434,0.005247,15.319785,14.443022,0.000142,8.205922,144.256938,34.806787,217.038306
384,128,4,0,97,5,28929613,0.00046,0.00583,12.399652,11.804582,0.000135,6.48334,177.32919,8.256338,216.279568
384,128,4,1,97,5,29253842,0.000441,0.005489,12.507431,11.741893,0.00013,8.493331,200.523894,11.465747,244.738387
384,128,4,2,97,48,75232363,0.000451,0.04747,12.399788,11.726886,90.014532,32.117492,102.652774,12.475003,261.434432
384,128,4,3,97,5,29227258,0.000505,0.005304,12.473153,11.765672,0.000134,7.198169,211.080018,21.656654,264.179637
384,128,4,4,97,5,28905685,0.000461,0.005536,12.364195,11.609863,0.000148,7.227444,243.492499,1.738885,276.43909
384,128,4,5,97,5,28820943,0.000248,0.005284,12.372642,11.624731,0.000131,7.121378,186.789979,8.693868,226.608287
384,128,4,6,97,5,29098455,0.000258,0.005143,12.592533,11.792763,0.000138,6.547117,217.642122,10.099561,258.679667
384,128,4,7,97,5,28856084,0.000285,0.005011,11.888113,11.34374,0.000134,6.475318,196.077198,9.886194,235.676057
384,128,4,8,97,5,29199625,0.000271,0.005924,13.501351,12.653352,0.000137,6.901606,202.36073,11.515464,246.938868
